Time (s),Main Avg Current (A),Main Avg Power (W)
0.1988,1.1416,4.918
0.1990,1.1864,5.0993
0.1992,1.3191,5.6694
0.1994,1.2808,5.5127
0.1996,1.2281,5.288
0.1998,1.2158,5.2354
0.2000,1.2245,5.275
0.2002,1.2041,5.192
0.2004,1.1302,4.8644
0.2006,1.2469,5.3641
0.2008,1.2643,5.444
0.2010,1.1646,5.0242
0.2012,1.071,4.6158
0.2014,1.1461,4.9307
0.2016,1.1873,5.1101
0.2018,1.1754,5.059
0.2020,1.1542,4.9699
0.2022,1.2108,5.204
0.2024,1.2865,5.5267
0.2026,1.3155,5.654
0.2028,1.3415,5.7712
0.2030,1.2457,5.3639
0.2032,1.2077,5.2002
0.2034,1.1933,5.1383
0.2036,1.1873,5.1101
0.2038,1.1661,5.0187
0.2040,1.1542,4.9722
0.2042,1.1396,4.9092
0.2044,1.1302,4.8689
0.2046,1.1217,4.8277
0.2048,1.1542,4.9676
0.2050,1.1445,4.9304
0.2052,1.1543,4.9589
0.2054,1.4113,6.0489
0.2056,1.4467,6.2294
0.2058,1.2231,5.2693
0.2060,1.1609,4.9988
0.2062,1.1747,5.0582
0.2064,1.1493,4.9533
0.2066,1.1449,4.9393
0.2068,1.0462,4.5156
0.2070,1.0584,4.5573
0.2072,1.1766,5.0688
0.2074,1.0395,4.4845
0.2076,1.0816,4.6553
0.2078,1.2137,5.2091
0.2080,1.3343,5.7322
0.2082,1.2357,5.326
0.2084,1.0764,4.6326
0.2086,1.2213,5.2615
0.2088,0.987,4.2639
0.2090,0.9226,3.9709
0.2092,1.097,4.7368
0.2094,0.8926,3.8508
0.2096,1.1718,5.0341
0.2098,1.3434,5.8063
0.2100,0.9624,4.1519
0.2102,1.2012,5.1531
0.2104,1.3075,5.643
0.2106,1.0139,4.3596
0.2108,1.2324,5.3091
0.2110,1.0729,4.6305
0.2112,1.0701,4.6143
0.2114,0.9736,4.2058
0.2116,0.9545,4.1254
0.2118,0.8522,3.6798
0.2120,0.9129,3.9455
0.2122,0.8066,3.483
0.2124,0.9579,4.138
0.2126,0.8568,3.6978
0.2128,1.1367,4.8854
0.2130,1.2204,5.2672
0.2132,1.0606,4.565
0.2134,1.0886,4.6983
0.2136,0.8629,3.7311
0.2138,0.7713,3.3349
0.2140,0.7647,3.3094
0.2142,0.7433,3.2156
0.2144,0.756,3.2706
0.2146,0.7661,3.3111
0.2148,0.8763,3.7769
0.2150,1.0556,4.5412
0.2152,1.1303,4.8649
0.2154,1.1449,4.9324
0.2156,1.1038,4.7508
0.2158,1.1357,4.8904
0.2160,1.1567,4.9738
0.2162,1.1752,5.0579
0.2164,1.1526,4.9609
0.2166,1.0916,4.7025
0.2168,1.1031,4.7477
0.2170,1.1278,4.8541
0.2172,1.1491,4.9482
0.2174,1.1422,4.9206
0.2176,1.1319,4.8716
0.2178,1.1551,4.9694
0.2180,1.1604,4.9945
0.2182,1.1656,5.0143
0.2184,1.1717,5.043
0.2186,1.1772,5.0667
0.2188,1.1742,5.0538
0.2190,1.1609,4.9988
0.2192,1.1694,5.0308
0.2194,1.1826,5.0876
0.2196,1.1857,5.1009
0.2198,1.1694,5.0261
0.2200,1.2369,5.3138
0.2202,1.3644,5.8369
0.2204,1.5909,6.8124
0.2206,1.4408,6.181
0.2208,1.3999,5.9915
0.2210,1.4919,6.4061
0.2212,1.2826,5.5152
0.2214,1.2902,5.527
0.2216,1.4122,6.067
0.2218,1.2604,5.4097
0.2220,1.3688,5.8641
0.2222,1.4572,6.2573
0.2224,1.3441,5.7609
0.2226,1.5546,6.6599
0.2228,1.4734,6.3209
0.2230,1.4263,6.0987
0.2232,1.5794,6.7883
0.2234,1.2557,5.3947
0.2236,1.2764,5.4909
0.2238,1.2902,5.5296
0.2240,1.467,6.3024
0.2242,1.3803,5.9217
0.2244,1.4403,6.1904
0.2246,1.3727,5.886
0.2248,1.4022,6.0349
0.2250,1.2008,5.1635
0.2252,1.2857,5.5183
0.2254,1.324,5.7063
0.2256,1.089,4.6829
0.2258,1.2071,5.1927
0.2260,1.2395,5.3276
0.2262,1.2187,5.2501
0.2264,1.1032,4.7592
0.2266,0.9697,4.1911
0.2268,0.9174,3.9651
0.2270,0.8777,3.7936
0.2272,0.9064,3.9193
0.2274,0.893,3.8558
0.2276,0.9134,3.9457
0.2278,0.9135,3.9425
0.2280,0.9468,4.0789
0.2282,1.1015,4.7431
0.2284,1.0955,4.7195
0.2286,1.1113,4.7855
0.2288,1.1148,4.8004
0.2290,1.12,4.8227
0.2292,1.1755,5.057
0.2294,1.224,5.2655
0.2296,1.1897,5.1227
0.2298,1.1718,5.0457
0.2300,1.1442,4.9315
0.2302,1.0737,4.6233
0.2304,1.0944,4.7127
0.2306,1.1361,4.8918
0.2308,1.1243,4.8322
0.2310,1.2141,5.2232
0.2312,1.188,5.1131
0.2314,1.1771,5.0661
0.2316,1.1771,5.0685
0.2318,1.1382,4.8989
0.2320,1.1742,5.0537
0.2322,1.1859,5.1019
0.2324,1.1947,5.1444
0.2326,1.1856,5.098
0.2328,1.2244,5.2626
0.2330,1.2469,5.364
0.2332,1.2284,5.2846
0.2334,1.2302,5.2898
0.2336,1.2074,5.1943
0.2338,1.1659,5.0134
0.2340,1.1912,5.127
0.2342,1.1498,4.9512
0.2344,1.1409,4.9102
0.2346,1.16,4.9882
0.2348,1.1869,5.1037
0.2350,1.2055,5.1788
0.2352,1.2188,5.2408
0.2354,1.2288,5.2837
0.2356,1.2208,5.2496
0.2358,1.2348,5.3119
0.2360,1.1882,5.1141
0.2362,1.1717,5.0429
0.2364,1.1575,4.9773
0.2366,1.1554,4.9704
0.2368,1.1594,4.9879
0.2370,1.1924,5.1298
0.2372,1.1987,5.159
0.2374,1.2342,5.3118
0.2376,1.2076,5.1929
0.2378,1.1976,5.1496
0.2380,1.1819,5.0797
0.2382,1.1827,5.0856
0.2384,1.1823,5.0864
0.2386,1.1947,5.1348
0.2388,1.2029,5.1723
0.2390,1.1971,5.1475
0.2392,1.2018,5.1676
0.2394,1.222,5.2474
0.2396,1.213,5.2137
0.2398,1.2074,5.1919
0.2400,1.2043,5.1833
0.2402,1.1791,5.0749
0.2404,1.1755,5.0547
0.2406,1.1465,4.9368
0.2408,1.091,4.6933
0.2410,1.1939,5.1336
0.2412,1.1973,5.1653
0.2414,1.0208,4.4119
0.2416,0.9378,4.0439
0.2418,1.0581,4.5583
0.2420,1.109,4.7663
0.2422,1.2743,5.4771
0.2424,1.2259,5.2811
0.2426,1.1182,4.8171
0.2428,1.0848,4.6779
0.2430,1.0717,4.6167
0.2432,1.105,4.7647
0.2434,1.0718,4.6193
0.2436,1.0555,4.549
0.2438,1.0967,4.7225
0.2440,1.0938,4.7079
0.2442,1.101,4.7411
0.2444,1.081,4.657
0.2446,1.0739,4.6308
0.2448,0.9802,4.2205
0.2450,1.0531,4.5387
0.2452,1.0775,4.6442
0.2454,1.0345,4.4565
0.2456,1.0585,4.5535
0.2458,1.1562,4.9694
0.2460,1.2008,5.1659
0.2462,1.1653,5.0109
0.2464,1.1781,5.0684
0.2466,1.1659,5.0134
0.2468,1.17,5.031
0.2470,1.1814,5.0823
0.2472,1.1652,5.0103
0.2474,1.1603,5.0008
